random_20250622_164755_1858416b,2025-06-22T16:47:55.934172,2025-06-22T16:48:19.745492,lost_max_steps,10,random,random,Thalia Valdivia,Ennstaler Bergscheck,10,11,10,0,False,Maximum turns reached,,40,Thalia Valdivia -> 3000 metres -> 1997 IAAF World Indoor Championships -> Senegal -> Executive Secretary of the Community of Portuguese Language Countries -> Marcolino Moco -> Fernando José de França Dias Van-Dúnem -> National Assembly (Angola) -> 2012 Angolan general election -> Manuel Vicente -> Pitra Neto,0,0,0,0.0,10.001636028289795,1.0001636028289795,10,0,0
random_20250622_164955_5e44664a,2025-06-22T16:49:55.816981,2025-06-22T16:50:15.033154,error,8,random,random,Kosuke Sugimoto,Andhra Pradesh State Human Rights Commission,10,9,8,1,False,Navigation failed: Tool error: Error executing tool navigate: Page does not exist: Edward Kiely,app_navigation_error,227,Kosuke Sugimoto -> Freestyle skiing -> Ski jumping -> Toni Innauer -> Bill Mallon -> Orthopedic surgery -> Surgeon -> Michael R. Harrison -> C. Everett Koop,0,0,0,0.0,9.001193284988403,1.0001325872209337,9,0,0
random_20250622_164955_53baf394,2025-06-22T16:49:55.624321,2025-06-22T16:50:17.718032,lost_max_steps,10,random,random,Kosuke Sugimoto,Andhra Pradesh State Human Rights Commission,10,11,10,0,False,Maximum turns reached,,161,Kosuke Sugimoto -> 2022 Winter Olympics -> Collective agreement -> Industrial Relations Act 1971 -> Royal Commission on Trade Unions and Employers' Associations -> Université Laval -> CHYZ-FM -> Canadian Communications Foundation -> Canadian Association of Broadcasters -> Copyright law of Canada -> Copyright law of Burundi,0,0,0,0.0,10.066165685653687,1.0066165685653687,10,0,0
random_20250622_165241_22f3b9a2,2025-06-22T16:52:41.519463,2025-06-22T16:53:05.448653,lost_max_steps,10,random,random,Hayton,Hannele Pokka,10,11,10,0,False,Maximum turns reached,,295,"Hayton -> Hayton, Nottinghamshire -> Civil parish -> Charles III -> Stuart Townend (headmaster) -> Daniel Caines -> Daniel Awde -> Peter Fryer (athlete) -> Athletics at the 2018 Commonwealth Games – Men's 4 × 400 metres relay -> 20 kilometres race walk -> Mixed 4 × 400 metres relay",0,0,0,0.0,10.023101329803467,1.0023101329803468,10,0,0
random_20250622_165241_e0e060fa,2025-06-22T16:52:41.328320,2025-06-22T16:53:05.834650,lost_max_steps,10,random,random,Hayton,Hannele Pokka,10,11,10,0,False,Maximum turns reached,,1103,"Hayton -> Hayton, Carlisle -> Ordnance Survey National Grid -> Vertical position -> Geodesy -> Plumb bob -> T -> List of typographical symbols and punctuation marks -> Number sign -> The Guardian -> List of former TV channels in the United Kingdom",0,0,0,0.0,10.05479621887207,1.005479621887207,10,0,0
random_20250622_165526_1de10149,2025-06-22T16:55:26.266971,2025-06-22T16:55:36.062949,error,0,random,random,7s Premier League,Stopover in Orly,10,1,0,1,False,Navigation failed: Tool error: Error executing tool navigate: Page does not exist: South Africa national under-21 rugby union team,app_navigation_error,136,7s Premier League,0,0,0,0.0,0.9999780654907227,0.9999780654907227,1,0,0
random_20250622_165526_5fbf7861,2025-06-22T16:55:26.043602,2025-06-22T16:55:55.821658,lost_max_steps,10,random,random,7s Premier League,Stopover in Orly,10,11,10,0,False,Maximum turns reached,,158,7s Premier League -> Oceania Rugby Women's Sevens Championship -> South American Rugby Championship -> ARFU Asian Rugby Series -> World Rugby Tbilisi Cup -> Matt Healy (rugby union) -> 2015 World Rugby Tbilisi Cup -> Anton Peikrishvili -> Rugby union positions -> Pat McCabe (rugby union) -> Adam Ashley-Cooper,0,0,0,0.0,10.00126600265503,1.000126600265503,10,0,0
random_20250622_165555_140f9818,2025-06-22T16:55:55.567612,2025-06-22T16:56:22.639776,lost_max_steps,10,random,random,Palmaria (alga),List of railway stations in India,10,11,10,0,False,Maximum turns reached,,276,Palmaria (alga) -> INaturalist -> Natural history -> Kunstformen der Natur -> Bat -> Piscivore -> Omnivore -> Ecological niche -> Microbial ecology -> Population viability analysis -> Population cycle,0,0,0,0.0,10.973248481750488,1.0973248481750488,10,0,0
random_20250622_165555_30a50213,2025-06-22T16:55:55.360650,2025-06-22T16:56:23.290618,lost_max_steps,10,random,random,Palmaria (alga),List of railway stations in India,10,11,10,0,False,Maximum turns reached,,26,"Palmaria (alga) -> Open Tree of Life -> PubMed -> Abstract (summary) -> Marginalia -> Fore-edge painting -> Edward L. Doheny -> California Republic -> Gallup, New Mexico -> El Paso, Texas -> Pershing House (Fort Bliss)",0,0,0,0.0,10.063997983932495,1.0063997983932496,10,0,0
random_20250622_165850_d2af4d85,2025-06-22T16:58:50.466558,2025-06-22T16:59:18.046076,lost_max_steps,10,random,random,Gamar Sheyda,Guyruita metallophila,10,11,10,0,False,Maximum turns reached,,116,Gamar Sheyda -> Azerbaijanis -> Petroleum industry in Azerbaijan -> Economy of Yemen -> Federal Research Division -> John Adams Building -> John Quincy Adams -> United States Postmaster General -> Board of Governors of the United States Postal Service -> Catcher pouch -> Eastern Illinois University,0,0,0,0.0,10.001139163970947,1.0001139163970947,10,0,0
random_20250622_165850_93f5f0db,2025-06-22T16:58:50.256258,2025-06-22T16:59:18.952625,lost_max_steps,10,random,random,Gamar Sheyda,Guyruita metallophila,10,11,10,0,False,Maximum turns reached,,173,Gamar Sheyda -> Azerbaijan -> BBC -> National Broadcasting Corporation of Papua New Guinea -> Politics of Papua New Guinea -> Politics of the Pitcairn Islands -> Charles III -> Archbishop of Armagh -> Translation (ecclesiastical) -> Translation (relic) -> Tibia,0,0,0,0.0,10.088562726974487,1.0088562726974488,10,0,0
random_20250622_172904_83f82119,2025-06-22T17:29:04.975589,2025-06-22T17:29:28.970172,lost_max_steps,10,random,random,Lorraine 12E Courlis,Mohanlal Sukhadia University,10,11,10,0,False,Maximum turns reached,,56,Lorraine 12E Courlis -> Blériot-SPAD S.46 -> Blériot-SPAD S.56 -> Blériot-SPAD S.51 -> Blériot-SPAD S.91 -> Longeron -> Engineering -> Rehabilitation engineering -> Biomedical engineering -> Emergency medicine -> Mobile Army Surgical Hospital,0,0,0,0.0,10.00273585319519,1.000273585319519,10,0,0
random_20250622_172905_c8b93c05,2025-06-22T17:29:05.212876,2025-06-22T17:29:29.138432,lost_max_steps,10,random,random,Lorraine 12E Courlis,Mohanlal Sukhadia University,10,11,10,0,False,Maximum turns reached,,215,Lorraine 12E Courlis -> Levasseur PL.5 -> Levasseur PL.8 -> Skull and crossbones (military) -> VF-84 -> List of inactive United States Navy aircraft squadrons -> VA-194 (U.S. Navy) -> United States Naval Community College -> Staff college -> Naval War College -> Naval Aviation Warfighting Development Center,0,0,0,0.0,10.003342151641846,1.0003342151641845,10,0,0
random_20250622_173329_8e9bc800,2025-06-22T17:33:29.333736,2025-06-22T17:33:51.895266,error,9,random,random,Rachel Adato,Donald Breckenridge,10,10,9,1,False,Navigation failed: Tool error: Error executing tool navigate: Page does not exist: Hidai Zilberman,app_navigation_error,63,Rachel Adato -> Hatnua -> Hetz (political party) -> Free Centre -> Cooperation and Development -> Levi Eshkol -> Tzachi Hanegbi -> Yitzhak Levy -> Miri Regev -> Nachman Shai,0,0,0,0.0,10.003428220748901,1.0003428220748902,10,0,0
random_20250622_173329_cceb50b7,2025-06-22T17:33:29.109605,2025-06-22T17:33:51.916493,lost_max_steps,10,random,random,Rachel Adato,Donald Breckenridge,10,11,10,0,False,Maximum turns reached,,113,Rachel Adato -> Kadima -> Party leader -> Divided government -> Ruling party -> Political international -> Humanists International -> Kacem El Ghazzali -> Alireza Avayi -> Ali Jannati -> Jamshid Ansari,0,0,0,0.0,10.000113248825073,1.0000113248825073,10,0,0
random_20250622_173355_40d49f72,2025-06-22T17:33:55.686388,2025-06-22T17:34:18.535120,lost_max_steps,10,random,random,Vaxholmsbron,Lexington Cemetery,10,11,10,0,False,Maximum turns reached,,351,Vaxholmsbron -> Stockholm Archipelago -> Resarö -> Statistics Sweden -> Swedish language -> V2 word order -> Object–verb word order -> Relative clause -> Hindi -> Darmiya language -> Tehri Garhwal district,0,0,0,0.0,10.002731561660767,1.0002731561660767,10,0,0
random_20250622_173355_12549a30,2025-06-22T17:33:55.482533,2025-06-22T17:34:19.448795,lost_max_steps,10,random,random,Vaxholmsbron,Lexington Cemetery,10,11,10,0,False,Maximum turns reached,,27,Vaxholmsbron -> Vaxholm -> Time zone -> UTC−02:00 -> UTC+08:30 -> 90th meridian east -> Bangladesh -> Cricket -> List of cricket grounds in Bangladesh -> List of cricket grounds in Nepal -> National Pride Projects,0,0,0,0.0,10.05119013786316,1.005119013786316,10,0,0
random_20250622_173455_83e6b2ca,2025-06-22T17:34:55.176895,2025-06-22T17:34:59.563548,error,1,random,random,Deanna Sirlin,Pseudotanais jonesi,10,2,1,1,False,Navigation failed: Tool error: Error executing tool navigate: Page does not exist: FireSide Natural Gas,app_navigation_error,90,Deanna Sirlin -> Atlanta Gas Light,0,0,0,0.0,2.000591993331909,1.0002959966659546,2,0,0
random_20250622_173454_a93ccd9e,2025-06-22T17:34:54.985037,2025-06-22T17:35:18.319677,lost_max_steps,10,random,random,Deanna Sirlin,Pseudotanais jonesi,10,11,10,0,False,Maximum turns reached,,816,"Deanna Sirlin -> Ann Sutherland Harris -> Los Angeles County Museum of Art -> Los Angeles County Metropolitan Transportation Authority -> Kinki Sharyo P3010 -> Palmdale, California -> Glendale, California -> Mayflower Village, California -> Desert View Highlands, California -> Camarillo, California -> Aerospace Defense Command",0,0,0,0.0,10.006592750549316,1.0006592750549317,10,0,0
random_20250622_173536_a2bf988c,2025-06-22T17:35:36.139980,2025-06-22T17:36:04.545092,lost_max_steps,10,random,random,Francysk Skaryna,Paul Parisel,10,11,10,0,False,Maximum turns reached,,200,Francysk Skaryna -> Charles University -> Université de Montréal -> Quantum entanglement -> Carlton M. Caves -> Optica (society) -> Ohio State University -> Aeronautical and Astronautical Research Laboratory -> Ohio State University Ice Rink -> Ohio State Buckeyes baseball -> Gibraltar Island,0,0,0,0.0,10.700033187866211,1.0700033187866211,10,0,0
random_20250622_173535_67882be1,2025-06-22T17:35:35.931936,2025-06-22T17:36:05.925781,lost_max_steps,10,random,random,Francysk Skaryna,Paul Parisel,10,11,10,0,False,Maximum turns reached,,1139,"Francysk Skaryna -> Printer (publishing) -> List of English-language literary presses -> Preservation (library and archive) -> Toy library -> List of librarians -> Discovery system (bibliographic search) -> Foreign, comparative, and international law librarian -> List of library science schools -> List of female librarians -> Lists of women",0,0,0,0.0,10.853948593139648,1.0853948593139648,10,0,0
random_20250622_173700_de4ea811,2025-06-22T17:37:00.834821,2025-06-22T17:37:25.002989,lost_max_steps,10,random,random,List of infectious sheep and goat diseases,Sir John Mills' Moving Memories,10,11,10,0,False,Maximum turns reached,,220,List of infectious sheep and goat diseases -> Fasciola hepatica -> Endemic (epidemiology) -> Conflict epidemiology -> Death -> Rejuvenation -> Longevity claims -> Biodemography of human longevity -> LGBTQ life expectancy -> Biomarkers of aging -> List of U.S. counties with shortest life expectancy (2014),0,0,0,0.0,10.382300853729248,1.0382300853729247,10,0,0
random_20250622_173701_cf28f436,2025-06-22T17:37:01.041976,2025-06-22T17:37:25.146338,lost_max_steps,10,random,random,List of infectious sheep and goat diseases,Sir John Mills' Moving Memories,10,11,10,0,False,Maximum turns reached,,789,List of infectious sheep and goat diseases -> Visna-maedi virus -> Human endogenous retrovirus K -> Chimpanzee -> Pogo (gorilla) -> Ozzie (gorilla) -> Koko (gorilla) -> Little Mama -> Orangutan -> Estrous cycle -> Spawning,0,0,0,0.0,10.494895935058594,1.0494895935058595,10,0,0
random_20250622_173717_9f8bdaa3,2025-06-22T17:37:17.859201,2025-06-22T17:37:42.994382,lost_max_steps,10,random,random,Sam Leal,1522 in science,10,11,10,0,False,Maximum turns reached,,377,"Sam Leal -> University of Southern Maine -> Bramhall Hill -> Portland Pilots (minor league) -> Old Port of Portland, Maine -> University of Southern Maine -> Union Garnet Chargers -> College lacrosse -> House v. NCAA -> NCAA women's gymnastics tournament -> NCAA Division II women's tennis championship",0,0,0,0.0,10.376758813858032,1.0376758813858031,10,0,0
random_20250622_173718_b9c849ab,2025-06-22T17:37:18.062694,2025-06-22T17:37:43.960131,lost_max_steps,10,random,random,Sam Leal,1522 in science,10,11,10,0,False,Maximum turns reached,,1463,Sam Leal -> Bates Bobcats -> 2008 Summer Olympics -> Sailing at the 2008 Summer Olympics -> Virgin Islands at the 2008 Summer Olympics -> Artur Ayvazyan -> 2000 Summer Olympics -> Australian Defence Force -> Brisbane -> Mount Petrie -> Brisbane,0,0,0,0.0,10.253220796585083,1.0253220796585083,10,0,0
random_20250622_173847_13d7732a,2025-06-22T17:38:47.366735,2025-06-22T17:39:09.863359,lost_max_steps,10,random,random,"Bartonville, Illinois",Esmeralda (carrack),10,11,10,0,False,Maximum turns reached,,545,"Bartonville, Illinois -> Alta, Illinois -> Smithville, Illinois -> Akron, Illinois -> Rome, Illinois -> Lake of the Woods, Peoria County, Illinois -> Village (United States) -> Maine -> Howland Island -> Mutiny on the Bounty -> Deptford",0,0,0,0.0,10.001790523529053,1.0001790523529053,10,0,0
random_20250622_173847_7e491bf2,2025-06-22T17:38:47.577826,2025-06-22T17:39:10.667844,lost_max_steps,10,random,random,"Bartonville, Illinois",Esmeralda (carrack),10,11,10,0,False,Maximum turns reached,,245,"Bartonville, Illinois -> Area codes 309 and 861 -> Topeka, Illinois -> Havana Township, Mason County, Illinois -> Metro East -> WQWQ-LD -> WREX -> Laff (TV network) -> Broadcasting & Cable -> Today (American TV program) -> The Early Show",0,0,0,0.0,10.069530487060547,1.0069530487060547,10,0,0
random_20250622_173911_067c1ced,2025-06-22T17:39:11.195627,2025-06-22T17:39:34.137960,lost_max_steps,10,random,random,The Parnassus,Crithote (Thrace),10,11,10,0,False,Maximum turns reached,,811,The Parnassus -> Vision of a Knight (Raphael) -> Solly Madonna -> Madonna dell'Impannata -> The Fire in the Borgo -> Liberation of Saint Peter (Raphael) -> Madonna with Beardless Saint Joseph -> SS Raffaello -> Raphael -> Drawing -> John Ruskin,0,0,0,0.0,10.048594951629639,1.004859495162964,10,0,0
random_20250622_173911_4aa6e7f0,2025-06-22T17:39:11.393380,2025-06-22T17:39:36.289782,lost_max_steps,10,random,random,The Parnassus,Crithote (Thrace),10,11,10,0,False,Maximum turns reached,,30,The Parnassus -> Raphael Rooms -> Battle of Ostia (painting) -> Vatican Museums -> Pope2you -> Altarpiece -> Scandinavia -> Asia -> Territorial evolution of the United States -> Cuisine of California -> Takaki Bakery,0,0,0,0.0,10.248673677444458,1.0248673677444458,10,0,0
random_20250622_175750_65dc0924,2025-06-22T17:57:50.433982,2025-06-22T17:58:07.040714,error,6,random,random,"Fairfield, North Dakota",Noah Cates,10,7,6,1,False,Navigation failed: Tool error: Error executing tool navigate: Page does not exist: Aspen Network of Development Entrepreneurs,app_navigation_error,17,"Fairfield, North Dakota -> Post office -> Wayback Machine -> The Atlantic -> Aspen Institute -> Aspen Ideas Festival -> Aspen Strategy Group",0,0,0,0.0,8.011306762695312,1.144472394670759,7,0,0
random_20250622_175750_ad30855b,2025-06-22T17:57:50.113848,2025-06-22T17:58:14.510060,lost_max_steps,10,random,random,"Fairfield, North Dakota",Noah Cates,10,11,10,0,False,Maximum turns reached,,481,"Fairfield, North Dakota -> Dickinson, North Dakota -> Oliver County, North Dakota -> Stark County, North Dakota -> Race and ethnicity in the United States census -> French Polynesian Americans -> Conrad Hall -> Los Angeles Film Critics Association Award for Best Cinematography -> Paul Cameron (cinematographer) -> Alicia Keys -> Janet Jackson's Rhythm Nation 1814",0,0,0,0.0,10.77275824546814,1.077275824546814,10,0,0
random_20250622_180223_31f357f6,2025-06-22T18:02:23.243404,2025-06-22T18:02:46.777553,lost_max_steps,10,random,random,Josep Lluís Alay,Federico Dimarco,10,11,10,0,False,Maximum turns reached,,378,Josep Lluís Alay -> Francoist Spain -> Confessionalism (politics) -> Patrianovism -> Amazonas (Brazilian state) -> Novo Airão -> Rio Negro State Park North Section -> Liana -> Tropical forest -> Temperate Australasia -> Kelp forest,0,0,0,0.0,10.047282218933105,1.0047282218933105,10,0,0
random_20250622_180223_226aac9c,2025-06-22T18:02:23.477551,2025-06-22T18:02:47.759156,lost_max_steps,10,random,random,Josep Lluís Alay,Federico Dimarco,10,11,10,0,False,Maximum turns reached,,597,Josep Lluís Alay -> Afghanistan -> South Asian Federation of Accountants -> Australia -> Cook Islands -> 'ote'a -> Religion in the Federated States of Micronesia -> Religion in Solomon Islands -> British Solomon Islands -> Crown Colony of Malacca -> Colony of Singapore,0,0,0,0.0,10.072723865509033,1.0072723865509032,10,0,0
random_20250622_180300_25bd6474,2025-06-22T18:03:00.981589,2025-06-22T18:03:26.763892,lost_max_steps,10,random,random,Barron Stadium,Lohari Ragho,10,11,10,0,False,Maximum turns reached,,671,"Barron Stadium -> AstroTurf -> Corpus Christi Hooks -> Corpus Christi Independent School District -> Kleberg County, Texas -> Hutchinson County, Texas -> Grimes County, Texas -> County judge/executive -> Judge -> Supreme Court of the United Kingdom -> Supreme Court of Canada",0,0,0,0.0,10.001883506774902,1.0001883506774902,10,0,0
random_20250622_180301_74a234d6,2025-06-22T18:03:01.180509,2025-06-22T18:03:26.959434,lost_max_steps,10,random,random,Barron Stadium,Lohari Ragho,10,11,10,0,False,Maximum turns reached,,235,Barron Stadium -> Tax-allocation district -> Local government -> Speaker (politics) -> Parliament of the United Kingdom -> List of MPs for constituencies in Northern Ireland (2010–2015) -> Scottish Parliament -> Food safety -> Air pollution -> Deposition (aerosol physics) -> Diameter,0,0,0,0.0,10.002323389053345,1.0002323389053345,10,0,0
random_20250622_180410_13c906c2,2025-06-22T18:04:10.384801,2025-06-22T18:04:30.994821,error,7,random,random,Sid Check,Daniel Azevedo,10,8,7,1,False,Navigation failed: Tool error: Error executing tool navigate: Page does not exist: Eisner Award for Best Archival Collection/Project,app_navigation_error,107,Sid Check -> Bernard Krigstein -> Monte Wolverton -> Bob Jones (illustrator) -> Al Feldstein -> Kelly Freas -> Maggie Thompson -> Eisner Awards,0,0,0,0.0,8.002203941345215,1.0002754926681519,8,0,0
random_20250622_180410_2d1a0fcf,2025-06-22T18:04:10.592142,2025-06-22T18:04:36.094862,lost_max_steps,10,random,random,Sid Check,Daniel Azevedo,10,11,10,0,False,Maximum turns reached,,998,Sid Check -> Three Dimensional E.C. Classics -> Psychoanalysis (comics) -> Robert Bernstein (comics) -> Russ Cochran (publisher) -> M.D. (comics) -> Harvey Kurtzman -> Ernie Kovacs -> Sketch comedy -> Zombie comedy -> List of dystopian films,0,0,0,0.0,10.002673387527466,1.0002673387527465,10,0,0
random_20250622_180843_46eca526,2025-06-22T18:08:43.453453,2025-06-22T18:08:47.362288,error,1,random,random,Ivaylo Mladenov,Water sky,10,2,1,1,False,Navigation failed: Tool error: Error executing tool navigate: Page does not exist: 2027 Military World Games,app_navigation_error,102,Ivaylo Mladenov -> 1995 Military World Games,0,0,0,0.0,2.001099109649658,1.000549554824829,2,0,0
random_20250622_180843_a10ee772,2025-06-22T18:08:43.239000,2025-06-22T18:09:07.592275,lost_max_steps,10,random,random,Ivaylo Mladenov,Water sky,10,11,10,0,False,Maximum turns reached,,816,Ivaylo Mladenov -> United Kingdom -> Hungary -> Israel -> Snow in Israel -> Geography of Israel -> Israeli cuisine -> Algerian cuisine -> Austrian cuisine -> Eurasian cuisine of Singapore and Malaysia -> Trinidad and Tobago cuisine,0,0,0,0.0,10.00316333770752,1.000316333770752,10,0,0
random_20250622_181910_15487d05,2025-06-22T18:19:10.430922,2025-06-22T18:19:38.083977,lost_max_steps,10,random,random,List of Billboard Top Holiday Albums number ones of the 2020s,"Sulphur Springs, Van Buren County, Arkansas",10,11,10,0,False,Maximum turns reached,,1164,List of Billboard Top Holiday Albums number ones of the 2020s -> Christmas (Cher album) -> PinkNews -> Out4Marriage -> Kelvin Hopkins -> Maiden speech -> Encomium -> De vulgari eloquentia -> Seneca the Elder -> Renaissance -> Palaeography,0,0,0,0.0,10.032893896102905,1.0032893896102906,10,0,0
random_20250622_181910_590e9c9e,2025-06-22T18:19:10.219109,2025-06-22T18:19:38.841027,lost_max_steps,10,random,random,List of Billboard Top Holiday Albums number ones of the 2020s,"Sulphur Springs, Van Buren County, Arkansas",10,11,10,0,False,Maximum turns reached,,1354,"List of Billboard Top Holiday Albums number ones of the 2020s -> Compilation album -> Music of Moldova -> Maksim Mrvica -> Tereza Kesovija -> Goca Tržan -> Tvoje lice zvuči poznato (Serbian TV series) season 5 -> Jennifer Lopez -> Enrique Iglesias & Jennifer Lopez Tour -> Kansas City, Missouri -> Jacksonville, Florida",0,0,0,0.0,10.240516185760498,1.0240516185760498,10,0,0
random_20250622_182213_92ade2ab,2025-06-22T18:22:13.990720,2025-06-22T18:22:32.455690,error,5,random,random,Richard Vásquez Jiménez,Daniel Bezziccheri,10,6,5,1,False,Navigation failed: Tool error: Error executing tool navigate: Page does not exist: Emiliano Tejera,app_navigation_error,157,"Richard Vásquez Jiménez -> Dominican Republic -> Higüey -> Santo Domingo Este -> Luperón, Dominican Republic -> Gregorio Luperón",0,0,0,0.0,6.002062559127808,1.0003437598546345,6,0,0
random_20250622_182214_72560b7e,2025-06-22T18:22:14.214599,2025-06-22T18:22:51.354163,lost_max_steps,10,random,random,Richard Vásquez Jiménez,Daniel Bezziccheri,10,11,10,0,False,Maximum turns reached,,326,Richard Vásquez Jiménez -> Diario Libre -> Newspaper -> Weather forecasting -> Graupel -> Granularity -> Function (computer programming) -> Brian Carpenter (engineer) -> Robert Cailliau -> Guy de Téramond Peralta -> BITNET,0,0,0,0.0,13.718392372131348,1.3718392372131347,10,0,0
random_20250622_182348_df92d223,2025-06-22T18:23:48.991753,2025-06-22T18:24:12.152099,lost_max_steps,10,random,random,Elizabeth Barnard,Unusual eBay listings,10,11,10,0,False,Maximum turns reached,,20,Elizabeth Barnard -> William Shakespeare -> The Maid in the Mill -> Wit at Several Weapons -> The Knight of the Burning Pestle -> Henry VIII (play) -> Groom of the Stool -> Warden of the Mint -> Groom Porter -> Nicholas Fortescue the Elder -> Nicholas Fortescue the Younger,0,0,0,0.0,10.0035080909729,1.0003508090972901,10,0,0
random_20250622_182349_531b8da4,2025-06-22T18:23:49.196320,2025-06-22T18:24:12.326252,lost_max_steps,10,random,random,Elizabeth Barnard,Unusual eBay listings,10,11,10,0,False,Maximum turns reached,,622,"Elizabeth Barnard -> Judith Quiney -> Titus Andronicus -> Hamnet Shakespeare -> John Hall (physician) -> Gilbert Shakespeare -> Charles II of England -> Charles FitzRoy, 2nd Duke of Cleveland -> Clerk of the Green Cloth -> Woman of the Bedchamber -> Royal Households of the United Kingdom",0,0,0,0.0,10.0017831325531,1.0001783132553101,10,0,0
random_20250622_182525_e2f790de,2025-06-22T18:25:25.878192,2025-06-22T18:25:49.887512,lost_max_steps,10,random,random,Miomantis diademata,Opilidia chlorocephala,10,11,10,0,False,Maximum turns reached,,155,Miomantis diademata -> Miomantis -> Taxonomy (biology) -> Type (biology) -> Set (mathematics) -> Bijection -> Binary operation -> Compactness theorem -> Herbrand's theorem -> Springer Science+Business Media -> Ancestry.com,0,0,0,0.0,10.503407955169678,1.0503407955169677,10,0,0
random_20250622_182526_4f732a33,2025-06-22T18:25:26.068280,2025-06-22T18:25:51.501333,lost_max_steps,10,random,random,Miomantis diademata,Opilidia chlorocephala,10,11,10,0,False,Maximum turns reached,,1233,Miomantis diademata -> INaturalist -> Neotropical realm -> Riparian zone -> Alder carr -> Coppicing -> Forestry law -> Arbor Day -> Urban forestry -> Wildfire -> Middle Ages,0,0,0,0.0,10.580430746078491,1.058043074607849,10,0,0
random_20250622_183131_e54d40a1,2025-06-22T18:31:31.422978,2025-06-22T18:31:57.256837,lost_max_steps,10,random,random,Alfred Fitchett,Otto Ringling,10,11,10,0,False,Maximum turns reached,,37,"Alfred Fitchett -> St Stephen's Chapel, Auckland -> Craighead Diocesan School -> Geographic coordinate system -> South Pole -> Hjalmar Riiser-Larsen -> Jonas Poole -> Thomas Marmaduke -> Vlissingen -> Fred Florusse -> Paul de Leeuw",0,0,0,0.0,10.189069747924805,1.0189069747924804,10,0,0
random_20250622_183131_b0bd7805,2025-06-22T18:31:31.217290,2025-06-22T18:31:57.289616,lost_max_steps,10,random,random,Alfred Fitchett,Otto Ringling,10,11,10,0,False,Maximum turns reached,,268,Alfred Fitchett -> Anglican Diocese of Auckland -> John Paterson (bishop of Auckland) -> Assistant bishop -> Anglican Communion -> Spain -> Osborne bull -> Extremadura -> ISO 3166-2:ES -> ISO 3166-2:MR -> ISO 3166-2:VI,0,0,0,0.0,10.123736381530762,1.0123736381530761,10,0,0
random_20250622_183138_bbe4f378,2025-06-22T18:31:38.155297,2025-06-22T18:32:07.028936,lost_max_steps,10,random,random,The Gardens Between,Brigham Smoot,10,11,10,0,False,Maximum turns reached,,35,The Gardens Between -> Metacritic -> ACE (magazine) -> The Games Machine -> The Games Machine (Italy) -> Italian language -> Italian honorifics -> Bureaucracy -> Reparation (legal) -> Reparations for slavery -> The Slave Route Project,0,0,0,0.0,10.130662679672241,1.0130662679672242,10,0,0
random_20250622_183138_32e64ac2,2025-06-22T18:31:38.348127,2025-06-22T18:32:07.199163,lost_max_steps,10,random,random,The Gardens Between,Brigham Smoot,10,11,10,0,False,Maximum turns reached,,123,The Gardens Between -> Video game music -> PlayStation Network -> Battlefield 1 -> Benefactor (video game) -> Battlefield 1 -> Flamethrower -> The Daily Telegraph -> Alex Salmond -> Opinion polling for the 2005 United Kingdom general election -> Opinion polling for the 1997 United Kingdom general election,0,0,0,0.0,10.22686505317688,1.022686505317688,10,0,0
random_20250622_184135_2edee091,2025-06-22T18:41:35.716696,2025-06-22T18:42:07.960676,lost_max_steps,10,random,random,Abukuma Kyuko,Balinka,10,11,10,0,False,Maximum turns reached,,456,Abukuma Kyuko -> Tsukinoki Station -> Nihonmatsu Station -> Hiwada Station -> Shimizuhara Station -> Utsunomiya Line -> Jōshin Dentetsu Jōshin Line -> Koumi Line -> Keihin–Tōhoku Line -> Shibuya Station -> Aoyama Gakuin University,0,0,0,0.0,10.001697301864624,1.0001697301864625,10,0,0
random_20250622_184135_474bd9dd,2025-06-22T18:41:35.920165,2025-06-22T18:42:08.684815,lost_max_steps,10,random,random,Abukuma Kyuko,Balinka,10,11,10,0,False,Maximum turns reached,,173,Abukuma Kyuko -> Shareholder -> Legal person -> Petite bourgeoisie -> John Holloway (sociologist) -> Comandanta Ramona -> Zapatista uprising -> North American Free Trade Agreement -> Bill Clinton Boulevard -> Safe Drinking Water Act -> Department of Transportation v. Public Citizen,0,0,0,0.0,10.07111930847168,1.0071119308471679,10,0,0
random_20250622_184750_986dd817,2025-06-22T18:47:50.985258,2025-06-22T18:48:13.578048,error,9,random,random,National Police Intervention Groups,Vlašim family,10,10,9,1,False,Navigation failed: Tool error: Error executing tool navigate: Page does not exist: Local government in Montenegro,app_navigation_error,509,"National Police Intervention Groups -> Paris Police Prefecture -> Jules Anglès -> Élie, duc Decazes -> Jean-Marc Ayrault -> Maulévrier -> Écuillé -> Verrie -> Cantons of France -> Administrative divisions of France",0,0,0,0.0,10.161590814590454,1.0161590814590453,10,0,0
random_20250622_184750_f1f98bc2,2025-06-22T18:47:50.755553,2025-06-22T18:48:14.004668,lost_max_steps,10,random,random,National Police Intervention Groups,Vlašim family,10,11,10,0,False,Maximum turns reached,,1327,National Police Intervention Groups -> Law enforcement -> Law enforcement in the Canary Islands -> Law enforcement in the Czech Republic -> Prague Stock Exchange -> Religion in the Czech Republic -> Rail transport in the Czech Republic -> Únětice culture -> Solstice -> Egyptian astronomy -> Moon,0,0,0,0.0,10.058433532714844,1.0058433532714843,10,0,0
